HINCP,RNTP,MRGP,NP,HHT_label,TEN_label,BLDG_AGE_dec
494600,0,2700,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
494600,0,2700,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
452000,0,750,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
452000,0,750,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
170000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
170000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
170000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
170000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
54000,1100,0,1,Nonfamily household: Female householder: Living alone,Rented,3
89500,0,1200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),4
89500,0,1200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),4
89500,0,1200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),4
89500,0,1200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),4
180000,1300,0,4,Married couple household,Rented,3
180000,1300,0,4,Married couple household,Rented,3
180000,1300,0,4,Married couple household,Rented,3
180000,1300,0,4,Married couple household,Rented,3
745000,0,3000,3,Married couple household,Owned with mortgage or loan (include home equity loans),1
745000,0,3000,3,Married couple household,Owned with mortgage or loan (include home equity loans),1
745000,0,3000,3,Married couple household,Owned with mortgage or loan (include home equity loans),1
271000,3000,0,2,Married couple household,Rented,0
271000,3000,0,2,Married couple household,Rented,0
132190,1200,0,2,Married couple household,Rented,3
132190,1200,0,2,Married couple household,Rented,3
47200,1200,0,2,Nonfamily household: Male householder: Not living alone,Rented,1
47200,1200,0,2,Nonfamily household: Male householder: Not living alone,Rented,1
65300,880,0,2,Married couple household,Rented,3
65300,880,0,2,Married couple household,Rented,3
25900,580,0,2,Married couple household,Rented,8
25900,580,0,2,Married couple household,Rented,8
127000,0,1700,4,Nonfamily household: Female householder: Not living alone,Owned with mortgage or loan (include home equity loans),2
127000,0,1700,4,Nonfamily household: Female householder: Not living alone,Owned with mortgage or loan (include home equity loans),2
127000,0,1700,4,Nonfamily household: Female householder: Not living alone,Owned with mortgage or loan (include home equity loans),2
127000,0,1700,4,Nonfamily household: Female householder: Not living alone,Owned with mortgage or loan (include home equity loans),2
122000,2400,0,2,Nonfamily household: Female householder: Not living alone,Rented,0
122000,2400,0,2,Nonfamily household: Female householder: Not living alone,Rented,0
50000,1500,0,1,Nonfamily household: Female householder: Living alone,Rented,2
125000,1400,0,1,Nonfamily household: Male householder: Living alone,Rented,1
155000,0,2700,3,Married couple household,Owned with mortgage or loan (include home equity loans),0
155000,0,2700,3,Married couple household,Owned with mortgage or loan (include home equity loans),0
155000,0,2700,3,Married couple household,Owned with mortgage or loan (include home equity loans),0
66000,0,3000,1,Nonfamily household: Male householder: Living alone,Owned with mortgage or loan (include home equity loans),4
105000,0,1000,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
105000,0,1000,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
49800,380,0,1,Nonfamily household: Female householder: Living alone,Rented,2
60000,1500,0,1,Nonfamily household: Female householder: Living alone,Rented,0
128980,0,1400,3,Married couple household,Owned with mortgage or loan (include home equity loans),3
128980,0,1400,3,Married couple household,Owned with mortgage or loan (include home equity loans),3
128980,0,1400,3,Married couple household,Owned with mortgage or loan (include home equity loans),3
328000,1200,0,5,Married couple household,Rented,2
328000,1200,0,5,Married couple household,Rented,2
328000,1200,0,5,Married couple household,Rented,2
328000,1200,0,5,Married couple household,Rented,2
328000,1200,0,5,Married couple household,Rented,2
471000,0,3200,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
471000,0,3200,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
471000,0,3200,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
471000,0,3200,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
100000,0,3000,2,Married couple household,Owned with mortgage or loan (include home equity loans),0
100000,0,3000,2,Married couple household,Owned with mortgage or loan (include home equity loans),0
42660,1100,0,5,"Other family household: Female householder, no spouse present",Rented,4
42660,1100,0,5,"Other family household: Female householder, no spouse present",Rented,4
42660,1100,0,5,"Other family household: Female householder, no spouse present",Rented,4
42660,1100,0,5,"Other family household: Female householder, no spouse present",Rented,4
42660,1100,0,5,"Other family household: Female householder, no spouse present",Rented,4
20000,3000,0,1,Nonfamily household: Male householder: Living alone,Rented,0
130000,0,1700,3,"Other family household: Female householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
130000,0,1700,3,"Other family household: Female householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
130000,0,1700,3,"Other family household: Female householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
188000,0,2400,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
188000,0,2400,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
188000,0,2400,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
188000,0,2400,4,Married couple household,Owned with mortgage or loan (include home equity loans),2
139000,0,2200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
139000,0,2200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
139000,0,2200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
139000,0,2200,4,"Other family household: Male householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
266000,3000,0,2,"Other family household: Male householder, no spouse present",Rented,2
266000,3000,0,2,"Other family household: Male householder, no spouse present",Rented,2
40000,880,0,1,Nonfamily household: Female householder: Living alone,Rented,0
32300,0,480,3,Married couple household,Owned with mortgage or loan (include home equity loans),3
32300,0,480,3,Married couple household,Owned with mortgage or loan (include home equity loans),3
32300,0,480,3,Married couple household,Owned with mortgage or loan (include home equity loans),3
40000,0,1400,1,Nonfamily household: Female householder: Living alone,Owned with mortgage or loan (include home equity loans),0
181000,0,1200,2,Married couple household,Owned with mortgage or loan (include home equity loans),0
181000,0,1200,2,Married couple household,Owned with mortgage or loan (include home equity loans),0
509200,2300,0,1,Nonfamily household: Male householder: Living alone,Rented,0
80000,1100,0,3,Married couple household,Rented,4
80000,1100,0,3,Married couple household,Rented,4
80000,1100,0,3,Married couple household,Rented,4
15000,750,0,2,Nonfamily household: Female householder: Not living alone,Rented,3
15000,750,0,2,Nonfamily household: Female householder: Not living alone,Rented,3
173000,2300,0,4,Married couple household,Rented,4
173000,2300,0,4,Married couple household,Rented,4
173000,2300,0,4,Married couple household,Rented,4
173000,2300,0,4,Married couple household,Rented,4
92000,0,930,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
92000,0,930,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
92000,0,930,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
92000,0,930,4,Married couple household,Owned with mortgage or loan (include home equity loans),4
112500,0,2100,2,Married couple household,Owned with mortgage or loan (include home equity loans),1
112500,0,2100,2,Married couple household,Owned with mortgage or loan (include home equity loans),1
100000,0,2500,4,Married couple household,Owned with mortgage or loan (include home equity loans),3
